Grid Points,_,_,_
0.066666666666666652,0.60000000000000009,-0.46666666666666667,0.24831411387736907
0.19999999999999996,0.60000000000000009,-0.46666666666666667,0.25581080460738947
0.33333333333333326,0.60000000000000009,-0.46666666666666667,0.2997842985426093
0.46666666666666656,0.60000000000000009,-0.46666666666666667,0.37010820173056858
0.60000000000000009,0.60000000000000009,-0.46666666666666667,0.45471698204546185
0.73333333333333339,0.60000000000000009,-0.46666666666666667,0.54702192275042982
0.8666666666666667,0.60000000000000009,-0.46666666666666667,0.64372077146490192
1.0,0.60000000000000009,-0.46666666666666667,0.74310017944951789
-1.0,0.73333333333333339,-0.46666666666666667,0.60047950881761936
-0.8666666666666667,0.73333333333333339,-0.46666666666666667,0.50484372448605164
-0.73333333333333339,0.73333333333333339,-0.46666666666666667,0.42978400080924717
-0.59999999999999998,0.73333333333333339,-0.46666666666666667,0.38688782342926165
-0.46666666666666667,0.73333333333333339,-0.46666666666666667,0.3751216493833896
-0.33333333333333337,0.73333333333333339,-0.46666666666666667,0.37512164938338954
-0.19999999999999996,0.73333333333333339,-0.46666666666666667,0.3751216493833896
-0.066666666666666652,0.73333333333333339,-0.46666666666666667,0.37512164938338954
0.066666666666666652,0.73333333333333339,-0.46666666666666667,0.37512164938338965
0.19999999999999996,0.73333333333333339,-0.46666666666666667,0.37691066035656962
0.33333333333333326,0.73333333333333339,-0.46666666666666667,0.40151249352212737
0.46666666666666656,0.73333333333333339,-0.46666666666666667,0.45060061745966801
0.60000000000000009,0.73333333333333339,-0.46666666666666667,0.51724998587961157
0.73333333333333339,0.73333333333333339,-0.46666666666666667,0.59559396971983303
0.8666666666666667,0.73333333333333339,-0.46666666666666667,0.68161191529898246
1.0,0.73333333333333339,-0.46666666666666667,0.7727453829206693
-1.0,0.8666666666666667,-0.46666666666666667,0.69250123740796543
-0.8666666666666667,0.8666666666666667,-0.46666666666666667,0.61143234249969336
-0.73333333333333339,0.8666666666666667,-0.46666666666666667,0.55108675419875308
-0.59999999999999998,0.8666666666666667,-0.46666666666666667,0.51595495618538789
-0.46666666666666667,0.8666666666666667,-0.46666666666666667,0.5020975080122243
-0.33333333333333337,0.8666666666666667,-0.46666666666666667,0.50192918488940996
-0.19999999999999996,0.8666666666666667,-0.46666666666666667,0.50192918488940985
-0.066666666666666652,0.8666666666666667,-0.46666666666666667,0.50192918488941007
0.066666666666666652,0.8666666666666667,-0.46666666666666667,0.50192918488940985
0.19999999999999996,0.8666666666666667,-0.46666666666666667,0.5020698392918187
0.33333333333333326,0.8666666666666667,-0.46666666666666667,0.51569752641986799
0.46666666666666656,0.8666666666666667,-0.46666666666666667,0.54999250124103949
0.60000000000000009,0.8666666666666667,-0.46666666666666667,0.60142959814422658
0.73333333333333339,0.8666666666666667,-0.46666666666666667,0.66604907406528513
0.8666666666666667,0.8666666666666667,-0.46666666666666667,0.74040743786057961
1.0,0.8666666666666667,-0.46666666666666667,0.8218655464563891
-1.0,1.0,-0.46666666666666667,0.79630135166834493
-0.8666666666666667,1.0,-0.46666666666666667,0.72690259891675435
-0.73333333333333339,1.0,-0.46666666666666667,0.67689975124684565
-0.59999999999999998,1.0,-0.46666666666666667,0.64507894494103712
-0.46666666666666667,1.0,-0.46666666666666667,0.62987174457280459
-0.33333333333333337,1.0,-0.46666666666666667,0.62873672039543038
-0.19999999999999996,1.0,-0.46666666666666667,0.62873672039543049
-0.066666666666666652,1.0,-0.46666666666666667,0.62873672039543027
0.066666666666666652,1.0,-0.46666666666666667,0.62873672039543049
0.19999999999999996,1.0,-0.46666666666666667,0.62873672039543049
0.33333333333333326,1.0,-0.46666666666666667,0.63566154088188032
0.46666666666666656,1.0,-0.46666666666666667,0.65979738244953468
0.60000000000000009,1.0,-0.46666666666666667,0.69948379155984397
0.73333333333333339,1.0,-0.46666666666666667,0.75226362457542761
0.8666666666666667,1.0,-0.46666666666666667,0.81559888701525995
1.0,1.0,-0.46666666666666667,0.88723194576077369
-1.0,-1.0,-0.33333333333333337,0.68727404730894293
-0.8666666666666667,-1.0,-0.33333333333333337,0.60550570744421073
-0.73333333333333339,-1.0,-0.33333333333333337,0.54265244930007084
-0.59999999999999998,-1.0,-0.33333333333333337,0.48885697538173645
-0.46666666666666667,-1.0,-0.33333333333333337,0.44313447411164314
-0.33333333333333337,-1.0,-0.33333333333333337,0.40820673687708076
-0.19999999999999996,-1.0,-0.33333333333333337,0.38700759170367038
-0.066666666666666652,-1.0,-0.33333333333333337,0.38784572224407327
0.066666666666666652,-1.0,-0.33333333333333337,0.4202581663950315
0.19999999999999996,-1.0,-0.33333333333333337,0.47485528955372064
0.33333333333333326,-1.0,-0.33333333333333337,0.54501024123343622
0.46666666666666656,-1.0,-0.33333333333333337,0.6255100139232429
0.60000000000000009,-1.0,-0.33333333333333337,0.71285860408914847
0.73333333333333339,-1.0,-0.33333333333333337,0.80482917365509921
0.8666666666666667,-1.0,-0.33333333333333337,0.90000589195044556
1.0,-1.0,-0.33333333333333337,0.997471407991944
-1.0,-0.8666666666666667,-0.33333333333333337,0.60476660143353744
-0.8666666666666667,-0.8666666666666667,-0.33333333333333337,0.50993547420489393
-0.73333333333333339,-0.8666666666666667,-0.33333333333333337,0.4352914632129018
-0.59999999999999998,-0.8666666666666667,-0.33333333333333337,0.3731875412294951
-0.46666666666666667,-0.8666666666666667,-0.33333333333333337,0.31927540154326373
-0.33333333333333337,-0.8666666666666667,-0.33333333333333337,0.27835621288399004
-0.19999999999999996,-0.8666666666666667,-0.33333333333333337,0.25671996141794473
-0.066666666666666652,-0.8666666666666667,-0.33333333333333337,0.25865123212147234
0.066666666666666652,-0.8666666666666667,-0.33333333333333337,0.29633133601050299
0.19999999999999996,-0.8666666666666667,-0.33333333333333337,0.3624942192122933
0.33333333333333326,-0.8666666666666667,-0.33333333333333337,0.44460078121797908
0.46666666666666656,-0.8666666666666667,-0.33333333333333337,0.53536496690920221
0.60000000000000009,-0.8666666666666667,-0.33333333333333337,0.63106215095225926
0.73333333333333339,-0.8666666666666667,-0.33333333333333337,0.72975422326427086
0.8666666666666667,-0.8666666666666667,-0.33333333333333337,0.8303740192324981
1.0,-0.8666666666666667,-0.33333333333333337,0.93229758912987315
-1.0,-0.73333333333333339,-0.33333333333333337,0.54285838288644184
-0.8666666666666667,-0.73333333333333339,-0.33333333333333337,0.43472608561389742
-0.73333333333333339,-0.73333333333333339,-0.33333333333333337,0.3447228897416536
-0.59999999999999998,-0.73333333333333339,-0.33333333333333337,0.27181353471946051
-0.46666666666666667,-0.73333333333333339,-0.33333333333333337,0.20452691777185897
-0.33333333333333337,-0.73333333333333339,-0.33333333333333337,0.15052402017164926
-0.19999999999999996,-0.73333333333333339,-0.33333333333333337,0.1279080538834319
-0.066666666666666652,-0.73333333333333339,-0.33333333333333337,0.12948596446112143
0.066666666666666652,-0.73333333333333339,-0.33333333333333337,0.17999331787976838
0.19999999999999996,-0.73333333333333339,-0.33333333333333337,0.26590707287895637
0.33333333333333326,-0.73333333333333339,-0.33333333333333337,0.36289605367031541
0.46666666666666656,-0.73333333333333339,-0.33333333333333337,0.46406736317981789
0.60000000000000009,-0.73333333333333339,-0.33333333333333337,0.5671873471830946
0.73333333333333339,-0.73333333333333339,-0.33333333333333337,0.67135866232385089
0.8666666666666667,-0.73333333333333339,-0.33333333333333337,0.77615811378010524
1.0,-0.73333333333333339,-0.33333333333333337,0.88136166193728782
-1.0,-0.59999999999999998,-0.33333333333333337,0.50912018334205689
-0.8666666666666667,-0.59999999999999998,-0.33333333333333337,0.39178426044106063
-0.73333333333333339,-0.59999999999999998,-0.33333333333333337,0.28869015904253353
-0.59999999999999998,-0.59999999999999998,-0.33333333333333337,0.20693504430785384
-0.46666666666666667,-0.59999999999999998,-0.33333333333333337,0.12669489466484482
-0.33333333333333337,-0.59999999999999998,-0.33333333333333337,0.046461147471707091
-0.19999999999999996,-0.59999999999999998,-0.33333333333333337,0.001100518377411399
-0.066666666666666652,-0.59999999999999998,-0.33333333333333337,0.001100518377411399
0.066666666666666652,-0.59999999999999998,-0.33333333333333337,0.10184757120573371
0.19999999999999996,-0.59999999999999998,-0.33333333333333337,0.20832926667014628
0.33333333333333326,-0.59999999999999998,-0.33333333333333337,0.31481301812168055
0.46666666666666656,-0.59999999999999998,-0.33333333333333337,0.4212972665982877
0.60000000000000009,-0.59999999999999998,-0.33333333333333337,0.52778171126351359
0.73333333333333339,-0.59999999999999998,-0.33333333333333337,0.63426625330537911
0.8666666666666667,-0.59999999999999998,-0.33333333333333337,0.74075085072957603
1.0,-0.59999999999999998,-0.33333333333333337,0.84723548265395776
-1.0,-0.46666666666666667,-0.33333333333333337,0.49342152334753286
-0.8666666666666667,-0.46666666666666667,-0.33333333333333337,0.37115541939421948
-0.73333333333333339,-0.46666666666666667,-0.33333333333333337,0.26000662788543188
-0.59999999999999998,-0.46666666666666667,-0.33333333333333337,0.17402652525279569
-0.46666666666666667,-0.46666666666666667,-0.33333333333333337,0.093784522165856005
-0.33333333333333337,-0.46666666666666667,-0.33333333333333337,0.013542519078916347
-0.19999999999999996,-0.46666666666666667,-0.33333333333333337,-0.066699484008023446
-0.066666666666666652,-0.46666666666666667,-0.33333333333333337,-0.029439252107047426
0.066666666666666652,-0.46666666666666667,-0.33333333333333337,0.077045482565925
0.19999999999999996,-0.46666666666666667,-0.33333333333333337,0.18353021723889734
0.33333333333333326,-0.46666666666666667,-0.33333333333333337,0.29001495191186982
0.46666666666666656,-0.46666666666666667,-0.33333333333333337,0.39649968658484208
0.60000000000000009,-0.46666666666666667,-0.33333333333333337,0.50298442125781473
0.73333333333333339,-0.46666666666666667,-0.33333333333333337,0.60946915593078732
0.8666666666666667,-0.46666666666666667,-0.33333333333333337,0.71595389060375969
1.0,-0.46666666666666667,-0.33333333333333337,0.82243862527673206
-1.0,-0.33333333333333337,-0.33333333333333337,0.4807522260925926
-0.8666666666666667,-0.33333333333333337,-0.33333333333333337,0.35413874193045081
-0.73333333333333339,-0.33333333333333337,-0.33333333333333337,0.23507732713883112
-0.59999999999999998,-0.33333333333333337,-0.33333333333333337,0.14112093259734007
-0.46666666666666667,-0.33333333333333337,-0.33333333333333337,0.060878929510400283
-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.019363073576539318
-0.19999999999999996,-0.33333333333333337,-0.33333333333333337,-0.099605076663478981
-0.066666666666666652,-0.33333333333333337,-0.33333333333333337,-0.054235394723598736
0.066666666666666652,-0.33333333333333337,-0.33333333333333337,0.052249339949373627
0.19999999999999996,-0.33333333333333337,-0.33333333333333337,0.15873407462234604
0.33333333333333326,-0.33333333333333337,-0.33333333333333337,0.26521880929531849
0.46666666666666656,-0.33333333333333337,-0.33333333333333337,0.37170354396829092
0.60000000000000009,-0.33333333333333337,-0.33333333333333337,0.47818827864126334
0.73333333333333339,-0.33333333333333337,-0.33333333333333337,0.58467301331423593
0.8666666666666667,-0.33333333333333337,-0.33333333333333337,0.69115774798720842
1.0,-0.33333333333333337,-0.33333333333333337,0.79764248266018078
-1.0,-0.19999999999999996,-0.33333333333333337,0.471355343150686
-0.8666666666666667,-0.19999999999999996,-0.33333333333333337,0.34127321189891258
-0.73333333333333339,-0.19999999999999996,-0.33333333333333337,0.2152080536561182
-0.59999999999999998,-0.19999999999999996,-0.33333333333333337,0.10821533994188429
-0.46666666666666667,-0.19999999999999996,-0.33333333333333337,0.027973336854944617
-0.33333333333333337,-0.19999999999999996,-0.33333333333333337,-0.052268666231995047
-0.19999999999999996,-0.19999999999999996,-0.33333333333333337,-0.13251066931893479
-0.066666666666666652,-0.19999999999999996,-0.33333333333333337,-0.079031537340150046
0.066666666666666652,-0.19999999999999996,-0.33333333333333337,0.027453197332822324
0.19999999999999996,-0.19999999999999996,-0.33333333333333337,0.13393793200579476
0.33333333333333326,-0.19999999999999996,-0.33333333333333337,0.24042266667876711
0.46666666666666656,-0.19999999999999996,-0.33333333333333337,0.34690740135173953
0.60000000000000009,-0.19999999999999996,-0.33333333333333337,0.45339213602471212
0.73333333333333339,-0.19999999999999996,-0.33333333333333337,0.55987687069768444
0.8666666666666667,-0.19999999999999996,-0.33333333333333337,0.66636160537065692
1.0,-0.19999999999999996,-0.33333333333333337,0.7728463400436294
-1.0,-0.066666666666666652,-0.33333333333333337,0.46542912411424475
-0.8666666666666667,-0.066666666666666652,-0.33333333333333337,0.33304026065455228
-0.73333333333333339,-0.066666666666666652,-0.33333333333333337,0.20189828234907445
-0.59999999999999998,-0.066666666666666652,-0.33333333333333337,0.078521163833177574
-0.46666666666666667,-0.066666666666666652,-0.33333333333333337,-0.0049322558005109136
-0.33333333333333337,-0.066666666666666652,-0.33333333333333337,-0.085174258887450643
-0.19999999999999996,-0.066666666666666652,-0.33333333333333337,-0.16541626197439044
-0.066666666666666652,-0.066666666666666652,-0.33333333333333337,-0.10382767995670139
0.066666666666666652,-0.066666666666666652,-0.33333333333333337,0.0026570547162710154
0.19999999999999996,-0.066666666666666652,-0.33333333333333337,0.10914178938924338
0.33333333333333326,-0.066666666666666652,-0.33333333333333337,0.21562652406221583
0.46666666666666656,-0.066666666666666652,-0.33333333333333337,0.32211125873518826
0.60000000000000009,-0.066666666666666652,-0.33333333333333337,0.42859599340816085
0.73333333333333339,-0.066666666666666652,-0.33333333333333337,0.53508072808113327
0.8666666666666667,-0.066666666666666652,-0.33333333333333337,0.64156546275410564
1.0,-0.066666666666666652,-0.33333333333333337,0.7480501974270779
-1.0,0.066666666666666652,-0.33333333333333337,0.46310682683819204
-0.8666666666666667,0.066666666666666652,-0.33333333333333337,0.329787020222504
-0.73333333333333339,0.066666666666666652,-0.33333333333333337,0.19648557174991982
-0.59999999999999998,0.066666666666666652,-0.33333333333333337,0.06331853330663105
-0.46666666666666667,0.066666666666666652,-0.33333333333333337,-0.037837848455966647
-0.33333333333333337,0.066666666666666652,-0.33333333333333337,-0.1180798515429063
-0.19999999999999996,0.066666666666666652,-0.33333333333333337,-0.19832185462984597
-0.066666666666666652,0.066666666666666652,-0.33333333333333337,-0.12862382257325269
0.066666666666666652,0.066666666666666652,-0.33333333333333337,-0.022139087900280293
0.19999999999999996,0.066666666666666652,-0.33333333333333337,0.08434564677269217
0.33333333333333326,0.066666666666666652,-0.33333333333333337,0.1908303814456645
0.46666666666666656,0.066666666666666652,-0.33333333333333337,0.29731511611863687
0.60000000000000009,0.066666666666666652,-0.33333333333333337,0.40379985079160935
0.73333333333333339,0.066666666666666652,-0.33333333333333337,0.51028458546458189
0.8666666666666667,0.066666666666666652,-0.33333333333333337,0.61676932013755437
1.0,0.066666666666666652,-0.33333333333333337,0.72325405481052674
-1.0,0.19999999999999996,-0.33333333333333337,0.46444251526734687
-0.8666666666666667,0.19999999999999996,-0.33333333333333337,0.33166006034938661
-0.73333333333333339,0.19999999999999996,-0.33333333333333337,0.19961336836397836
-0.59999999999999998,0.19999999999999996,-0.33333333333333337,0.072444141128344006
-0.46666666666666667,0.19999999999999996,-0.33333333333333337,-0.034665998230309483
-0.33333333333333337,0.19999999999999996,-0.33333333333333337,-0.14115073290328187
-0.19999999999999996,0.19999999999999996,-0.33333333333333337,-0.17331075855735203
-0.066666666666666652,0.19999999999999996,-0.33333333333333337,-0.153419965189804
0.066666666666666652,0.19999999999999996,-0.33333333333333337,-0.046935230516831565
0.19999999999999996,0.19999999999999996,-0.33333333333333337,0.059549504156140763
0.33333333333333326,0.19999999999999996,-0.33333333333333337,0.16603423882911322
0.46666666666666656,0.19999999999999996,-0.33333333333333337,0.27251897350208554
0.60000000000000009,0.19999999999999996,-0.33333333333333337,0.37900370817505813
0.73333333333333339,0.19999999999999996,-0.33333333333333337,0.48548844284803067
0.8666666666666667,0.19999999999999996,-0.33333333333333337,0.59197317752100298
1.0,0.19999999999999996,-0.33333333333333337,0.69845791219397546
-1.0,0.33333333333333326,-0.33333333333333337,0.46940496412470373
-0.8666666666666667,0.33333333333333326,-0.33333333333333337,0.33857431383377784
-0.73333333333333339,0.33333333333333326,-0.33333333333333337,0.21090203220137083
-0.59999999999999998,0.33333333333333326,-0.33333333333333337,0.096614879059214218
-0.46666666666666667,0.33333333333333326,-0.33333333333333337,-0.0098698556137581748
-0.33333333333333337,0.33333333333333326,-0.33333333333333337,-0.046503223051331526
-0.19999999999999996,0.33333333333333326,-0.33333333333333337,-0.046503223051331588
-0.066666666666666652,0.33333333333333326,-0.33333333333333337,-0.046503223051331526
0.066666666666666652,0.33333333333333326,-0.33333333333333337,-0.046503223051331526
0.19999999999999996,0.33333333333333326,-0.33333333333333337,0.034753361539589488
0.33333333333333326,0.33333333333333326,-0.33333333333333337,0.14123809621256189
0.46666666666666656,0.33333333333333326,-0.33333333333333337,0.24772283088553426
0.60000000000000009,0.33333333333333326,-0.33333333333333337,0.35420756555850685
0.73333333333333339,0.33333333333333326,-0.33333333333333337,0.46069230023147922
0.8666666666666667,0.33333333333333326,-0.33333333333333337,0.56717703490445182
1.0,0.33333333333333326,-0.33333333333333337,0.67366176957742419
-1.0,0.46666666666666656,-0.33333333333333337,0.48458149648343335
-0.8666666666666667,0.46666666666666656,-0.33333333333333337,0.35931987473172539
-0.73333333333333339,0.46666666666666656,-0.33333333333333337,0.24281242467360958
-0.59999999999999998,0.46666666666666656,-0.33333333333333337,0.14556585720275722
-0.46666666666666667,0.46666666666666656,-0.33333333333333337,0.081679719897353065
-0.33333333333333337,0.46666666666666656,-0.33333333333333337,0.080304312454688914
-0.19999999999999996,0.46666666666666656,-0.33333333333333337,0.080304312454688859
-0.066666666666666652,0.46666666666666656,-0.33333333333333337,0.080304312454688859
0.066666666666666652,0.46666666666666656,-0.33333333333333337,0.080304312454688914
0.19999999999999996,0.46666666666666656,-0.33333333333333337,0.08091927339949119
0.33333333333333326,0.46666666666666656,-0.33333333333333337,0.14144790969143292
0.46666666666666656,0.46666666666666656,-0.33333333333333337,0.23694955357923045
0.60000000000000009,0.46666666666666656,-0.33333333333333337,0.33905850256771941
0.73333333333333339,0.46666666666666656,-0.33333333333333337,0.44323159050577432
0.8666666666666667,0.46666666666666656,-0.33333333333333337,0.54829354812713171
1.0,0.46666666666666656,-0.33333333333333337,0.65381601727867344
-1.0,0.60000000000000009,-0.33333333333333337,0.53168641032541608
-0.8666666666666667,0.60000000000000009,-0.33333333333333337,0.42069226825296635
-0.73333333333333339,0.60000000000000009,-0.33333333333333337,0.32672391000412571
-0.59999999999999998,0.60000000000000009,-0.33333333333333337,0.25351893904815187
-0.46666666666666667,0.60000000000000009,-0.33333333333333337,0.21088667331190888
-0.33333333333333337,0.60000000000000009,-0.33333333333333337,0.2071118479607095
-0.19999999999999996,0.60000000000000009,-0.33333333333333337,0.2071118479607095
-0.066666666666666652,0.60000000000000009,-0.33333333333333337,0.20711184796070942
0.066666666666666652,0.60000000000000009,-0.33333333333333337,0.2071118479607095
0.19999999999999996,0.60000000000000009,-0.33333333333333337,0.2071118479607095
0.33333333333333326,0.60000000000000009,-0.33333333333333337,0.22648238835676116
0.46666666666666656,0.60000000000000009,-0.33333333333333337,0.28662001096614009
0.60000000000000009,0.60000000000000009,-0.33333333333333337,0.36835551655082416
0.73333333333333339,0.60000000000000009,-0.33333333333333337,0.46032438551239657
0.8666666666666667,0.60000000000000009,-0.33333333333333337,0.55748478962035641
1.0,0.60000000000000009,-0.33333333333333337,0.6575393819806441
-1.0,0.73333333333333339,-0.33333333333333337,0.60507619906164323
-0.8666666666666667,0.73333333333333339,-0.33333333333333337,0.51030260857062482
-0.73333333333333339,0.73333333333333339,-0.33333333333333337,0.43416790286216045
-0.59999999999999998,0.73333333333333339,-0.33333333333333337,0.37515901379091188
-0.46666666666666667,0.73333333333333339,-0.33333333333333337,0.34009528196986144
-0.33333333333333337,0.73333333333333339,-0.33333333333333337,0.33391938346673
-0.19999999999999996,0.73333333333333339,-0.33333333333333337,0.33391938346673
-0.066666666666666652,0.73333333333333339,-0.33333333333333337,0.33391938346673006
0.066666666666666652,0.73333333333333339,-0.33333333333333337,0.33391938346673
0.19999999999999996,0.73333333333333339,-0.33333333333333337,0.33391938346673006
0.33333333333333326,0.73333333333333339,-0.33333333333333337,0.34054519937158384
0.46666666666666656,0.73333333333333339,-0.33333333333333337,0.37622728493638785
0.60000000000000009,0.73333333333333339,-0.33333333333333337,0.43566145627416591
0.73333333333333339,0.73333333333333339,-0.33333333333333337,0.51062005098898589
0.8666666666666667,0.73333333333333339,-0.33333333333333337,0.59526697027284226
1.0,0.73333333333333339,-0.33333333333333337,0.68602528580247679
-1.0,0.8666666666666667,-0.33333333333333337,0.69649086854932929
-0.8666666666666667,0.8666666666666667,-0.33333333333333337,0.61594729938177195
-0.73333333333333339,0.8666666666666667,-0.33333333333333337,0.55103994581392235
-0.59999999999999998,0.8666666666666667,-0.33333333333333337,0.50060635063948256
-0.46666666666666667,0.8666666666666667,-0.33333333333333337,0.46930417871067082
-0.33333333333333337,0.8666666666666667,-0.33333333333333337,0.46072691897275048
-0.19999999999999996,0.8666666666666667,-0.33333333333333337,0.46072691897275037
-0.066666666666666652,0.8666666666666667,-0.33333333333333337,0.46072691897275037
0.066666666666666652,0.8666666666666667,-0.33333333333333337,0.46072691897275031
0.19999999999999996,0.8666666666666667,-0.33333333333333337,0.46072691897275037
0.33333333333333326,0.8666666666666667,-0.33333333333333337,0.46264218667759077
0.46666666666666656,0.8666666666666667,-0.33333333333333337,0.4840794445899595
0.60000000000000009,0.8666666666666667,-0.33333333333333337,0.52659853958397118
0.73333333333333339,0.8666666666666667,-0.33333333333333337,0.58562541999657569
0.8666666666666667,0.8666666666666667,-0.33333333333333337,0.65672386939801919
1.0,0.8666666666666667,-0.33333333333333337,0.73643996181902571
-1.0,1.0,-0.33333333333333337,0.79977334841182901
-0.8666666666666667,1.0,-0.33333333333333337,0.73018860422680321
-0.73333333333333339,1.0,-0.33333333333333337,0.67244202381248974
-0.59999999999999998,1.0,-0.33333333333333337,0.62758198705199753
-0.46666666666666667,1.0,-0.33333333333333337,0.59851317695768147
-0.33333333333333337,1.0,-0.33333333333333337,0.58758394544827974
-0.19999999999999996,1.0,-0.33333333333333337,0.58753445447877095
-0.066666666666666652,1.0,-0.33333333333333337,0.58753445447877084
0.066666666666666652,1.0,-0.33333333333333337,0.58753445447877084
0.19999999999999996,1.0,-0.33333333333333337,0.58753445447877084
0.33333333333333326,1.0,-0.33333333333333337,0.58778784648217741
0.46666666666666656,1.0,-0.33333333333333337,0.60042388936315916
0.60000000000000009,1.0,-0.33333333333333337,0.63103180490412503
0.73333333333333339,1.0,-0.33333333333333337,0.67717902220895665
0.8666666666666667,1.0,-0.33333333333333337,0.73594817404213075
1.0,1.0,-0.33333333333333337,0.80557233769472991
-1.0,-1.0,-0.19999999999999996,0.66072289200860246
-0.8666666666666667,-1.0,-0.19999999999999996,0.57519239013334522
-0.73333333333333339,-1.0,-0.19999999999999996,0.51058142040811194
-0.59999999999999998,-1.0,-0.19999999999999996,0.4695383504317554
-0.46666666666666667,-1.0,-0.19999999999999996,0.4405746011495672
-0.33333333333333337,-1.0,-0.19999999999999996,0.42499794581719486
-0.19999999999999996,-1.0,-0.19999999999999996,0.42272539081213245
-0.066666666666666652,-1.0,-0.19999999999999996,0.42272539081213245
0.066666666666666652,-1.0,-0.19999999999999996,0.43437292482626455
0.19999999999999996,-1.0,-0.19999999999999996,0.47042295918933863
0.33333333333333326,-1.0,-0.19999999999999996,0.52592174387405888
0.46666666666666656,-1.0,-0.19999999999999996,0.59545579035168927
0.60000000000000009,-1.0,-0.19999999999999996,0.67469957261282243
0.73333333333333339,-1.0,-0.19999999999999996,0.76062436572939374
0.8666666666666667,-1.0,-0.19999999999999996,0.85120933714058022
1.0,-1.0,-0.19999999999999996,0.94511546541473801
-1.0,-0.8666666666666667,-0.19999999999999996,0.57441428092385316
-0.8666666666666667,-0.8666666666666667,-0.19999999999999996,0.47354335785898877
-0.73333333333333339,-0.8666666666666667,-0.19999999999999996,0.39254351729588016
-0.59999999999999998,-0.8666666666666667,-0.19999999999999996,0.34200795561188746
-0.46666666666666667,-0.8666666666666667,-0.19999999999999996,0.3096610722848811
-0.33333333333333337,-0.8666666666666667,-0.19999999999999996,0.29612172462389652
-0.19999999999999996,-0.8666666666666667,-0.19999999999999996,0.29591785530611187
-0.066666666666666652,-0.8666666666666667,-0.19999999999999996,0.29591785530611192
0.066666666666666652,-0.8666666666666667,-0.19999999999999996,0.30530357986724665
0.19999999999999996,-0.8666666666666667,-0.19999999999999996,0.3471993336042184
0.33333333333333326,-0.8666666666666667,-0.19999999999999996,0.41299210170100958
0.46666666666666656,-0.8666666666666667,-0.19999999999999996,0.49320946089503137
0.60000000000000009,-0.8666666666666667,-0.19999999999999996,0.58191637371882288
0.73333333333333339,-0.8666666666666667,-0.19999999999999996,0.6757778903785685
0.8666666666666667,-0.8666666666666667,-0.19999999999999996,0.77291839522921102
1.0,-0.8666666666666667,-0.19999999999999996,0.87224304622028148
-1.0,-0.73333333333333339,-0.19999999999999996,0.50882644171650404
-0.8666666666666667,-0.73333333333333339,-0.19999999999999996,0.3914024698861493
-0.73333333333333339,-0.73333333333333339,-0.19999999999999996,0.28817181442957335
-0.59999999999999998,-0.73333333333333339,-0.19999999999999996,0.21862863274444777
-0.46666666666666667,-0.73333333333333339,-0.19999999999999996,0.17888498645045486
-0.33333333333333337,-0.73333333333333339,-0.19999999999999996,0.1691103198000915
-0.19999999999999996,-0.73333333333333339,-0.19999999999999996,0.16911031980009156
-0.066666666666666652,-0.73333333333333339,-0.19999999999999996,0.1691103198000915
0.066666666666666652,-0.73333333333333339,-0.19999999999999996,0.17643897935810807
0.19999999999999996,-0.73333333333333339,-0.19999999999999996,0.23062305495659949
0.33333333333333326,-0.73333333333333339,-0.19999999999999996,0.31292374623036379
0.46666666666666656,-0.73333333333333339,-0.19999999999999996,0.40661227953533596
0.60000000000000009,-0.73333333333333339,-0.19999999999999996,0.50539471526693469
0.73333333333333339,-0.73333333333333339,-0.19999999999999996,0.60678833872060911
0.8666666666666667,-0.73333333333333339,-0.19999999999999996,0.70967482358586864
1.0,-0.73333333333333339,-0.19999999999999996,0.81348793469399239
-1.0,-0.59999999999999998,-0.19999999999999996,0.47266529913464767
-0.8666666666666667,-0.59999999999999998,-0.19999999999999996,0.34308021022662466
-0.73333333333333339,-0.59999999999999998,-0.19999999999999996,0.21806222012948415
-0.59999999999999998,-0.59999999999999998,-0.19999999999999996,0.11381289288927299
-0.46666666666666667,-0.59999999999999998,-0.19999999999999996,0.04935134490944762
-0.33333333333333337,-0.59999999999999998,-0.19999999999999996,0.042302784294071111
-0.19999999999999996,-0.59999999999999998,-0.19999999999999996,0.042302784294070979
-0.066666666666666652,-0.59999999999999998,-0.19999999999999996,0.042302784294071111
0.066666666666666652,-0.59999999999999998,-0.19999999999999996,0.049408000300026796
0.19999999999999996,-0.59999999999999998,-0.19999999999999996,0.13862398493535641
0.33333333333333326,-0.59999999999999998,-0.19999999999999996,0.2422190441352931
0.46666666666666656,-0.59999999999999998,-0.19999999999999996,0.34756512903485987
0.60000000000000009,-0.59999999999999998,-0.19999999999999996,0.45344345836826166
0.73333333333333339,-0.59999999999999998,-0.19999999999999996,0.55955198006053619
0.8666666666666667,-0.59999999999999998,-0.19999999999999996,0.66578064276389914
1.0,-0.59999999999999998,-0.19999999999999996,0.77207985830825887
-1.0,-0.46666666666666667,-0.19999999999999996,0.46511839869045724
-0.8666666666666667,-0.46666666666666667,-0.19999999999999996,0.3326058785461769
-0.73333333333333339,-0.46666666666666667,-0.19999999999999996,0.20118094254210239
-0.59999999999999998,-0.46666666666666667,-0.19999999999999996,0.076657865847796602
-0.46666666666666667,-0.46666666666666667,-0.19999999999999996,-0.0074884786308349128
-0.33333333333333337,-0.46666666666666667,-0.19999999999999996,-0.084504751211949267
